"BLCA" "BRCA_1" "BRCA_2" "COAD_READ." "HNSC" "KICH" "KIRC" "KIRP" "LIHC" "LUAD" "LUSC" "PRAD" "STES." "THCA" "UCEC"
"SPDEF" 0.08670639294934 8.7354157916579e-09 0.092301597477442 0.735495307783354 1.26948965872173e-09 0.570276653983339 0.351203283631916 0.515922087040679 0.000626475102671273 2.55607870661329e-05 0.0564660540720441 2.30938849450637e-06 1.60294967203493e-05 0.640924487214967 6.57860491542097e-07
"SPIB" 2.28778008675807e-19 4.21550842376648e-35 3.29247298168042e-43 2.24208915175912e-15 1.60155440664252e-15 5.42598142365544e-08 9.54536601308413e-15 2.03116974747241e-32 2.87405386095675e-23 3.27133952085434e-38 3.59357596328268e-38 1.34393002382551e-31 8.44182760016432e-07 1.75846910024631e-23 3.98324267300042e-18
"SRC" 1.50388540750756e-05 7.83491886077995e-06 3.33849872795318e-10 6.49898554729153e-10 3.63929114500692e-52 0.533974454185138 0.000298153608399801 0.00298432306516432 8.0793897270929e-35 1.91481521488433e-22 0.730140824117871 0.0346374730634533 2.47905813335149e-22 0.277497647102089 8.95705715095615e-07
"SREBF1" 1.55506147603107e-10 2.98160414059629e-30 0.968966060716962 0.0490856319691771 8.88452408802028e-18 2.14415018258489e-05 1.91189220423587e-05 0.0142114014851988 0.0198309788877726 3.11525851257811e-08 7.61342444772411e-08 5.31810177324757e-37 2.07908757131541e-48 0.404694379584543 0.676336586956601
"SREBF2" 0.0906690252755793 1.53794249160457e-05 0.562128249425355 0.027031593184951 0.0588209709172316 0.0075849207697583 0.533948193381674 0.287435567667874 0.000135361561419556 0.502716739982783 0.41923216360539 0.00266982004387125 0.0474281767701803 0.0527600022157035 0.0198803010212885
"SRF" 8.41569239305187e-16 2.1408600183222e-55 1.46329734729115e-19 4.13358519391399e-06 1.85488396418116e-46 1.85053354087499e-15 4.28901622125574e-09 3.72501473652206e-08 1.58649924268753e-12 1.11512061221677e-13 2.39436294409656e-32 0.000455976878668076 2.26307862901104e-21 0.000333342876098453 1.40523269443237e-20
"SSRP1" 0.0562375420792587 0.00231809406963704 0.141325695038792 0.635808002677888 0.000517267426194673 0.409591412572233 0.850620461830031 0.78954184508092 0.0128277486490946 0.00413515296043454 0.0386668191989905 0.0635066896564721 6.22296030107394e-05 0.0598929978407163 0.00399172688592022
"STAG1" 0.134880116361329 1.22467861902054e-06 0.0186505437953373 0.283190827947801 0.0416678443848866 0.0591103635641774 0.000347319404273239 8.92629497512701e-05 0.0112571252848556 2.35021282310148e-05 0.940457426108088 4.23575219547767e-09 0.15450709475439 0.0239378913944128 0.0332854559080433
"STAT1" 1.07518781386031e-26 2.3497531491197e-38 6.67427173126435e-35 5.3426656627689e-23 3.46473866652663e-23 1.81990154652094e-37 1.42512813748057e-41 1.67848831895372e-24 2.8462616741099e-33 1.85748545948904e-30 3.60863822608718e-25 6.57487431805222e-23 6.87192142492519e-97 4.25225168436914e-14 5.08567808576675e-32
"STAT2" 7.89261777926887e-30 2.15243958218039e-32 1.15409290481153e-42 9.97559526382098e-11 5.53752368540825e-44 0.0193245603933691 0.000184788916547356 0.00470078968211586 1.13558754726198e-26 2.16120527216763e-05 2.58381194790754e-15 1.27203219023282e-23 2.63136189644011e-30 4.77414418248793e-16 8.74668922523388e-22
"STAT3" 0.0082208858477578 0.734228551412375 3.62787109608749e-08 1.70595893765314e-15 1.92152922318683e-05 3.12836577453983e-05 1.66817526435408e-12 0.864312182113824 0.000899899001094121 9.33042428472498e-06 1.05922355266713e-05 0.757649474015109 2.03562504880089e-17 0.125702296944753 0.00139010636090487
"STAT4" 5.30981755693336e-40 1.09378412535009e-37 6.96213946140412e-54 5.2723746711943e-48 2.04273933735226e-16 5.31743450115124e-36 1.88749900439156e-13 2.21146545796083e-17 2.06906324184767e-31 1.13507122113918e-40 4.43278553758013e-30 2.0722662609981e-41 3.35058321095086e-29 1.21564820017023e-35 3.74768083171958e-59
"STAT5A" 1.96666152761903e-08 1.78964670093402e-06 3.12061263321007e-18 4.98680428152145e-19 2.59801857320442e-11 1.73305209518912e-23 1.96617365127962e-05 3.26727844840411e-08 6.23904937314743e-29 2.55722120616581e-14 9.52386754240091e-11 6.31457309769175e-09 1.27820499155233e-09 5.89254290418773e-05 0.00014630005957273
"STAT5B" 0.000165890520074026 0.0217490376030841 5.0280481799366e-19 6.09670507813658e-05 2.34112661318683e-23 1.33027734038847e-11 1.86531005100993e-09 3.48244845898587e-07 1.31497302798703e-05 8.14654339552213e-11 0.0737530322898446 1.24502049860696e-11 0.0304651873621685 6.30299369309842e-11 1.61436299870815e-18
"STAT6" 0.121368469272917 0.502059621034567 2.52040129768775e-09 0.014478395182822 4.94710479511391e-26 3.926114507695e-09 0.368553088559856 0.010910032646662 4.34840738370519e-18 0.840907421518701 0.0829490660433196 2.69335341318335e-08 0.45040863502903 4.23773298246451e-07 1.05553548361203e-13
"SUMO1" 0.285844698108763 1.21071929517022e-11 0.000195022999286255 1.40628899850886e-06 9.90284749639344e-25 0.0911427112996301 8.5437561223082e-12 0.969685156792646 3.76787551996359e-15 7.32078693881648e-07 5.03413953244768e-05 1.31439102946274e-23 0.0787766429917239 4.42208053403592e-27 2.31448324958926e-06
"SUMO2" 3.19572062619633e-49 1.30867336964816e-60 6.51251069451893e-38 7.63185712291759e-41 1.00887133832793e-81 0.00113127628748857 1.67122108770262e-09 3.11911688576089e-26 8.35551639609311e-65 4.4452710145501e-22 1.37904061216023e-45 9.08798603278081e-42 6.13775943235918e-65 1.2693352524978e-28 0.00148047912217514
"SUPT5H" 1.01792437602002e-11 7.38838366060771e-07 5.24033621641936e-17 0.661342681811803 1.01846251021849e-21 0.000465605444678948 2.89765720424924e-16 6.21482609507291e-28 4.15044325480599e-127 4.08693595862711e-13 2.8873578430953e-05 5.91579391279064e-18 1.82782399786558e-55 0.704818490709711 0.0525945639050101
"SUZ12" 7.67108170497786e-14 7.11166063241789e-23 1.21381638949479e-31 9.35268041731841e-12 4.18868644621676e-24 1.32338158613686e-30 1.2576103565535e-31 2.17814535587852e-24 1.16902406821291e-66 6.15796798115676e-14 1.88634546965749e-49 1.04469063274401e-21 7.45542274198444e-81 2.95585328741205e-22 2.02143782897158e-30
"TAF1" 1.30816701147742e-42 0.590143185144423 0.719186744427036 0.121674974261966 0.000680355512185962 0.815641830889383 0.0300669766986717 0.567140506396203 2.38354071256046e-53 0.167241532743295 2.45727367026018e-44 0.216253008668967 1.27718667947958e-15 0.68135657380524 0.012259018740011
"TAL1" 5.05482657202728e-07 1.50326132657019e-08 5.11220099717209e-13 1.58303542241203e-10 2.47118258573569e-16 5.70067992097756e-47 8.04348154223524e-09 9.20331303914612e-17 2.4335314096125e-19 1.47888422238921e-17 8.23747263426554e-12 3.69630712152465e-13 5.36965458711264e-09 0.0586076553785151 0.000422333346900373
"TAT" 0.843191072460141 0.0664778768542779 0.799706146817622 0.273889570594588 0.337847148607636 0.693194012482309 0.0532532233135176 0.892120566401195 0.903438531096021 0.940618991563329 0.438757068825574 0.374111131233207 0.112224249179671 0.268320273593462 0.610122238786884
"TBL1XR1" 2.25230397074727e-21 3.67118849787438e-10 9.91761399187248e-45 1.22459819300154e-23 0.00313108518956565 0.000364366103755382 4.93930029382255e-36 3.7189133599598e-29 3.37267800266586e-13 2.1597509847777e-23 1.67658451302086e-08 1.39534939760061e-37 0.000322552858345919 8.17215516387301e-32 0.000312361663192005
"TBP" 1.04978640642399e-10 6.75849661478675e-29 1.45378294760044e-29 3.20966432195397e-26 2.22451948323865e-97 0.778598380911458 3.23475416524121e-12 4.40376778188441e-12 3.78492042409266e-22 1.52017389570586e-05 9.17239160500575e-16 1.2910168132482e-06 6.83739509354485e-79 3.93648667094075e-28 0.0579106358470615
"TCF12" 0.811290985611242 0.888139080282942 0.659656545156317 0.473099942885316 8.75602273372487e-09 0.119308982490517 0.756873039499571 0.683618302568399 0.00184101901812479 0.903680131780143 0.713121279281093 0.016941080730291 2.06147627828185e-28 0.0138149545706046 0.350252206988523
"TCF21" 1.69835090504807e-18 1.04444618174352e-23 9.56609292805376e-38 1.52850587060503e-14 3.01444275005755e-08 1.27480675222365e-21 1.8455089167929e-10 2.07060868820386e-06 7.82987969903392e-17 1.42933374753972e-10 6.92979053548867e-22 1.39414671488798e-20 1.12840461317776e-09 4.03391974981295e-16 0.0979475345350868
"TCF7L1" 0.0661079475507527 1.82307915599036e-12 0.00143096367612026 0.813844196105789 3.19717256884672e-14 0.000476239428485465 0.00110811760307002 0.000642564449496623 3.48240464124245e-16 0.000965460313515618 0.813773194221501 1.9776836748388e-12 0.0810253790659952 0.0787790746788408 3.45937569892797e-09
"TCF7L2" 2.06433981314542e-10 0.172055761095512 1.90865685058895e-17 2.62187086123539e-17 1.82566386700614e-18 4.59063228791163e-16 0.000166763735772967 6.62351810991085e-16 1.05114831209195e-55 3.0192727939008e-05 0.00170889587749405 4.37661506262148e-25 3.46526264044321e-44 0.0578616673458832 0.0546182038738574
"TCF7" 0.099812609643314 0.359618478356285 0.322901534309314 0.688194723917782 0.0816514776501633 0.198052020913918 0.900436618235313 6.637336933213e-07 1.36103304862266e-46 0.258286709649433 0.930561574895211 6.28117406737962e-05 0.00882815314396669 0.057083939434351 0.00124853114488348
"TEAD1" 6.98174910088155e-31 2.39231961188428e-22 1.44198601524322e-23 9.30121698557388e-23 1.10585063948431e-11 5.1531076360333e-10 3.42798689913275e-09 0.000162123391082233 1.90956835924749e-07 1.09411862809965e-18 7.52406539276017e-16 3.22101644713574e-16 9.49715173868054e-17 6.27755792897327e-19 6.01344503246808e-09
"TEAD4" 2.84848868232329e-08 0.00745872114263756 0.0376077607344775 0.697867067342839 0.488273148787022 5.48509855968664e-07 0.423910255502677 0.00751611974912431 1.77210053245677e-06 0.486557694163865 6.04374308282159e-05 0.0218379852087348 0.00373331478274382 0.0362547389746124 0.0212069708095841
"TERF1" 0.228959879878078 0.000452748904580997 0.321119295551213 0.813221676287497 0.525089961017106 0.575501484165522 0.0288898164918661 0.0163942806417358 0.593731429552461 0.0470057584775882 0.0937534079931651 0.226162719977807 0.0227739075579232 0.652287333165056 0.146725472484574
"TERF2" 0.485446587815071 0.499745671594754 0.0529456678073592 0.828070177005773 0.371732713808155 0.529752828244814 0.958162853790709 0.207650990457391 0.0641364091877871 0.325925349026734 0.988004335907083 0.449876785319794 1.17481906657491e-05 0.351581565736139 0.0505614449062773
"TET2" 2.66619753217998e-17 5.74586386150961e-09 2.65882597741621e-10 0.93794711641007 0.00145396288660465 0.762988555215807 1.13867172781959e-05 9.87385091069123e-05 3.29107089685657e-20 0.751070079381849 0.0863358638998112 8.80238693397016e-09 4.20254715285858e-06 8.55530974055176e-05 4.29893898676841e-13
"TFAM" 0.174451144447795 0.38884910557554 0.699800182308536 0.3620475304806 0.609052064876715 0.077696589404361 0.727172570551573 0.72795872164315 1 0.0017156915381813 0.051163369186668 0.811223847466877 0.027476247509156 0.0736803606760585 0.088574319483129
"TFAP2A" 4.02739387252073e-17 0.0129811522610603 0.0123893731190311 1.40835194907385e-09 1.77424176752806e-07 0.0356931525792401 0.00707054864858122 0.581246738072342 1.51662844352191e-24 1.65129993774462e-14 3.33849768814222e-13 1.6089632079999e-20 2.61024925100561e-31 0.000735791788940402 3.61193334588645e-11
"TFAP2C" 0.000174229597577737 0.825247763310345 2.29149923404173e-08 0.264365955256842 8.24181112519942e-05 0.00293147139133204 0.0258066144372057 0.0212710449806507 5.34920426824681e-19 4.19857619464944e-30 1.84360546496924e-36 0.000621057700872557 0.521424816296754 3.04272162685364e-13 0.000155932492849906
"THAP11" 0.977953440294559 5.15957312997818e-12 0.00010441292427717 5.21032328033037e-09 4.04610262484776e-10 1.80153405958211e-16 9.66003883174962e-05 0.0160854007221733 0.0002427902975432 0.0567987934915874 2.0613872281435e-10 0.00219982969335281 5.2058950387136e-12 2.76536493985912e-11 0.146433573755018
"TP53" 3.97781072991016e-24 4.80191615255393e-39 0.816154601202531 6.22844692403307e-13 1.19734615327073e-09 0.283182856785415 4.05441385170258e-06 2.65250620081866e-59 7.99684807834535e-53 0.00105554563663801 7.35419981028573e-17 2.98414167504081e-63 6.4887943132682e-72 1.24114336682015e-08 3.69192733798519e-56
"TP63" 5.3652877987819e-27 2.23449783649266e-08 0.0108773143130409 0.271784375178679 7.66353447535266e-18 0.273342473461071 0.324103022791793 0.525480475286026 0.676545156023249 1.74648499473092e-17 2.39457456579462e-10 2.93658290885166e-30 0.0855122816843772 8.79924189297007e-16 0.019632842468526
"TP73" 0.519200162346664 0.146046646469245 3.52357938838034e-05 7.69164002630902e-07 1.49268865874977e-06 0.102220835002578 0.897165051968717 0.175657161186412 2.54151198791647e-05 1.36510688731481e-11 1.86097765939236e-07 3.48280858486729e-19 0.0889850703895461 3.22036504136076e-05 0.00011251622962504
"TRIM28" 1.5648581389723e-19 5.02697705504325e-45 9.19622184667377e-18 2.22198270636056e-19 3.22635600967124e-45 9.56918997510185e-07 1.38373185156062e-20 6.13615286071909e-08 7.69048336899667e-31 6.94964843939049e-19 3.79368765960538e-05 7.32625319046911e-25 6.08987578363635e-15 2.37256739227243e-17 6.22180098574909e-30
"TTF2" 2.10372309010627e-57 2.78574859331402e-55 1.01384242862953e-20 4.23040215987683e-74 1.61556928696573e-89 0.171271323464462 0.0854301075386392 0.0796805618560133 6.2919787796554e-130 2.70787468773609e-52 5.27831961204112e-90 0.0415928103587237 3.73553629509994e-121 0.0141723726661113 1.30360982158997e-33
"UBTF" 2.61144732210475e-35 1.24910119367893e-51 1.61663985227263e-32 0.106965080337833 8.7773870600078e-33 3.60996982376293e-23 3.15261104118374e-17 2.29233408152851e-08 4.40176441178557e-66 1.79470030230811e-11 6.76755748192401e-22 1.30926069027442e-21 2.9292052648459e-14 4.23267067003162e-06 1.27119633360076e-23
"USF1" 3.76017308315469e-05 6.38864477581135e-60 4.82858928935154e-65 9.54570521009692e-09 4.51842172460436e-32 5.61455749088978e-24 4.3974021368176e-12 1.29665370499968e-10 1.6888904077907e-25 3.00665223260277e-54 1.15369680063083e-17 3.50515826921215e-49 1.00801530120751e-83 1.980788406775e-22 3.64755138188994e-10
"USF2" 0.00599588503051082 2.16723995463771e-29 4.22290217242754e-110 1.2652146130541e-19 1.05515306975827e-19 0.00255715158800316 6.00186449003295e-09 2.17561490924506e-13 1.86603964016934e-73 8.53316039268436e-16 1.07308478611972e-19 3.02770936065031e-22 3.08358696850473e-77 1.29870717176143e-14 0.000114516768175578
"VDR" 3.27579685888624e-06 1.81355289077172e-05 3.66971017106783e-07 2.7531833067187e-15 3.73877031590314e-05 8.24763548752378e-06 0.615800130993426 8.87826649555864e-05 0.217535980376199 1.01685641981047e-19 2.55836109926221e-42 2.71234954886444e-16 1.66896239348246e-98 0.0672192797527534 6.09706129192154e-20
"VEZF1" 1.66355059727041e-56 2.58947287573531e-55 1.91799525489607e-09 0.0861802093824104 1.23364167274401e-27 1.91891882665729e-97 2.36456984958635e-28 3.1229403857928e-39 1.86990825309641e-129 5.33228231957406e-17 3.83528018807095e-69 8.0118086985893e-09 0.0299969405372775 3.12110882833311e-16 1.90244691779827e-29
"WDR5" 4.35807561391947e-34 1.38448942330296e-25 4.40706150713052e-33 1.32334306837144e-68 9.77510790725019e-122 1.40634050787854e-30 4.86791774713777e-30 6.01614532075959e-44 2.86593781030076e-74 1.27175736047867e-20 5.66500565017169e-26 1.23030604694675e-42 2.95293160828462e-79 3.41239265858077e-64 1.77630409285215e-28
"WHSC1" 0.0116084774159931 5.89390946880259e-05 0.611834191493121 0.711064208828199 3.03623574571056e-07 0.0884602864038085 0.292168983365484 0.793517924271461 0.0130128281114084 0.073402588909619 0.191103005238022 0.000417255692399374 6.47487006870684e-08 0.0314313631596444 0.0192163483423152
"WWTR1" 0.346335554321802 0.821120319319877 0.421685360679525 0.085484186161428 4.18118487135471e-07 0.190337911196717 0.930571309777809 0.000286751473905675 0.0093060232203124 0.790180004082798 0.485896433093482 0.178835370684084 0.0191180097008206 0.379887321132929 0.0364068196260162
"XBP1" 1.12193239808238e-08 1.54588150567389e-121 0.00351244250802567 2.48212709176913e-08 0.0716048939599482 1.97404110532156e-11 4.13879227867512e-50 1.38660764778704e-05 0.000220815068141795 1.10881539941818e-37 0.219630336663325 4.21631593298519e-19 1.72119066615457e-26 1.96021154323271e-38 8.16191117835818e-07
"XRN2" 1.63691352698668e-66 4.02861740600141e-72 1.16832972204516e-36 7.29540617314245e-15 1.07885512581809e-110 5.33367594649084e-37 7.91957408708258e-36 1.05389295540148e-52 3.2169579336745e-87 2.80381151653629e-32 5.15126829613088e-45 2.27162537768534e-34 2.74308213088924e-71 5.10440281932659e-08 3.40400629288272e-45
"YAP1" 8.2048277902026e-15 3.57795009801085e-26 3.1847116805004e-44 5.83863237736488e-17 5.1024935533299e-26 3.3638830745037e-41 4.81610955564643e-12 1.00160302734111e-28 5.52628012312845e-28 1.7496014971149e-16 2.46828074186539e-11 1.96007037246552e-34 4.1497251546591e-13 3.37122424725964e-31 2.47525102271115e-45
"YY1" 8.15971493890403e-74 2.31620962968634e-58 3.4103407256038e-47 1.78168686328988e-69 1.80009654720133e-115 3.74446637140068e-08 1.74711418193563e-23 3.45891276507206e-21 6.72010499423793e-90 9.24544865965004e-68 9.63107255563679e-70 2.89245202347515e-37 2.82400753865558e-52 4.61090257555248e-90 2.4893261024647e-41
"ZBTB17" 3.34909268318978e-08 2.88056191527985e-05 3.97422674074177e-12 3.18421679594866e-09 9.4873064756422e-17 1.58651242987229e-13 0.599498360441929 0.315171196091985 9.4575116347911e-55 9.15059711373422e-05 0.00768679861156688 0.607767027433027 2.307987995433e-20 0.00472106580263671 2.9674735744167e-08
"ZBTB33" 3.87919750727475e-22 3.56402371943332e-09 8.19120484357445e-07 0.00252610975014112 0.0188744104777657 7.22217553369081e-05 0.000277657929912989 0.604730818156198 8.58673167661392e-07 0.110052097860255 7.04724308581449e-39 0.214274983202774 2.44761830599738e-29 0.0117147865814771 0.947590929136986
